ang,1
203,0.126992425
204,0.140798191
205,0.156035807
206,0.171242806
207,0.18632026299999999
208,0.20177104999999998
209,0.21845947799999998
210,0.236432345
211,0.25441552900000003
212,0.271893339
213,0.29012479399999996
214,0.30889682199999996
215,0.32922742000000005
216,0.349201931
217,0.36860074
218,0.388681365
219,0.409039902
220,0.430556596
221,0.452622422
222,0.47325599
223,0.494121225
224,0.515858294
225,0.538270862
226,0.56329096
227,0.582739944
228,0.6034477260000001
229,0.625388697
230,0.648108544
231,0.6716085479999999
232,0.6938758309999999
233,0.7147637659999999
234,0.736397807
235,0.758084934
236,0.781692914
237,0.802855648
238,0.823120528
239,0.84372866
240,0.864834699
241,0.886681839
242,0.907594163
243,0.92745648
244,0.9465795589999999
245,0.965988846
246,0.985805294
247,1.00600487
248,1.02344004
249,1.0414147999999999
250,1.05796731
251,1.0751870000000001
252,1.09178713
253,1.10683485
254,1.12027302
255,1.1361237800000001
256,1.15111994
257,1.1645288900000001
258,1.1775567
259,1.18921092
260,1.20079878
261,1.2120824499999998
262,1.22194132
263,1.23124535
264,1.23934483
265,1.24797155
266,1.25578803
267,1.26247318
268,1.26846996
269,1.27396372
270,1.27817702
271,1.28151756
272,1.28512282
273,1.2875864
274,1.28852937
275,1.28900423
276,1.28902355
277,1.28803332
278,1.28726964
279,1.28453213
280,1.28111942
281,1.27787737
282,1.2731493900000002
283,1.26846344
284,1.26284047
285,1.25542819
286,1.2476402299999998
287,1.23956788
288,1.23081508
289,1.2208197699999999
290,1.2104651
291,1.19988469
292,1.18766306
293,1.1744322299999999
294,1.1627753299999999
295,1.14867045
296,1.1342344800000002
297,1.11873297
298,1.10313192
299,1.08789129
300,1.0724864
301,1.05548394
302,1.03737763
303,1.01879658
304,0.9994669820000001
305,0.982051832
306,0.963527418
307,0.9434917589999999
308,0.921941537
309,0.900956744
310,0.8809020510000001
311,0.861046487
312,0.838995853
313,0.8163915479999999
314,0.794084277
315,0.771796855
316,0.749713974
317,0.727511942
318,0.70422818
319,0.681066536
320,0.659338839
